comb	combustivel	cilindros	potencia	peso
2500	1	6	3.2	0
2500	1	6	3.2	0
2500	1	6	3.7	0
2500	1	6	3	98
2500	1	8	6	0
2500	1	8	6	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	6	0
2500	1	8	6	0
2500	1	8	6	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	4.7	0
2500	1	8	4.7	0
2500	1	8	5.7	0
2500	1	8	4.7	0
2500	1	8	4.7	0
2500	1	8	5.4	0
2500	1	8	5.4	0
2500	1	8	4.6	0
2500	1	8	5.4	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	6	0
2500	1	8	6	0
2500	1	8	6	0
2500	1	8	5.3	0
2500	1	6	3.5	0
2500	1	8	4.2	98
2500	1	8	5.7	0
2500	1	8	4.7	0
2500	1	8	4.4	0
2500	1	8	4.2	0
2500	1	8	4.4	0
2500	1	8	4.2	0
2500	1	8	5.4	0
2500	1	8	5.4	0
2500	1	8	5.4	0
2500	1	8	5.5	0
2500	1	8	5.5	0
2500	1	8	5.5	0
2500	1	8	5.5	97
2500	1	6	3.5	107
2500	1	6	3.5	148
2500	1	6	3.8	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	6	4	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	4.6	0
2500	1	8	4.6	0
2500	1	6	4	0
2500	1	8	4.7	0
2500	1	8	5.7	0
2500	1	6	3.2	0
2500	1	6	3.7	0
2500	1	8	4.2	0
2500	1	8	4.4	106
2500	1	8	4.4	115
2500	1	6	3	0
2500	1	8	6.2	0
2500	1	8	4.6	0
2500	1	8	4.6	0
2500	1	8	4.6	102
2500	1	8	4.4	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	4.2	95
2500	1	8	5.5	0
2500	1	8	5.5	0
2500	1	8	5.5	0
2500	1	8	5.5	97
2500	1	6	3.5	107
2500	1	8	5.5	109
2500	1	8	5.5	109
2500	1	8	5.4	0
2500	1	6	3.8	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	6	4	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	4.6	0
2500	1	6	4	0
2500	1	8	4.7	0
2500	1	8	5.7	0
2500	1	8	5.7	0
2500	1	8	4.2	0
2500	1	8	4.4	106
2500	1	8	4.4	115
2500	1	6	3	0
2500	1	8	4.6	113
2500	1	8	4.6	113
2500	1	8	6.2	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	5.4	0
2500	1	8	5.4	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5	95
2500	1	8	5	102
2500	1	8	5	0
2500	1	8	4.6	0
2500	1	8	5.5	0
2500	1	6	3.5	0
2500	1	8	5.5	109
2500	1	8	5.5	0
2500	1	6	3.8	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	6	3.8	0
2500	1	6	4	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	4.6	0
2500	1	8	4.2	0
2500	1	8	5.7	0
2500	1	8	5.7	0
2500	1	8	4.2	0
2500	1	8	4.4	102
2500	1	8	4.4	106
2500	1	8	4.4	115
2500	1	8	4.4	115
2500	1	8	4.4	106
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	4.6	113
2500	1	8	4.6	113
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6.4	0
2500	1	8	5.4	0
2500	1	8	4.6	0
2500	1	8	5.4	0
2500	1	8	6.2	0
2500	1	8	5.4	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	5	95
2500	1	8	5	102
2500	1	8	5	102
2500	1	8	5	0
2500	1	8	5	0
2500	1	8	4.6	0
2500	1	8	5.5	0
2500	1	8	5.5	0
2500	1	6	3.5	107
2500	1	6	3.5	107
2500	1	8	5.5	109
2500	1	8	5.5	0
2500	1	6	3.8	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	6	3.8	0
2500	1	6	4	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	4.8	0
2500	1	8	4.2	0
2500	1	8	5.7	0
2500	1	8	5.7	0
2500	1	8	4.2	0
2500	1	8	4.4	102
2500	1	8	4.4	102
2500	1	8	4.4	112
2500	1	8	4.4	0
2500	1	8	4.4	0
2500	1	8	4.4	0
2500	1	8	4.4	0
2500	1	8	4.4	106
2500	1	8	4.4	115
2500	1	8	4.4	115
2500	1	8	4.4	106
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6.4	106
2500	1	8	6.4	0
2500	1	8	6.4	0
2500	1	8	6.4	105
2500	1	8	5.4	0
2500	1	8	4.6	0
2500	1	8	5.4	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	5	95
2500	1	8	5	0
2500	1	8	5	0
2500	1	8	4.6	0
2500	1	8	4.7	0
2500	1	8	5.5	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	6	4	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	6	3.6	0
2500	1	8	4.8	0
2500	1	8	5.7	0
2500	1	8	4	0
2500	1	8	4.4	102
2500	1	8	4.4	102
2500	1	8	4.4	0
2500	1	8	4.4	0
2500	1	8	4.4	97
2500	1	8	6.2	99
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6.4	106
2500	1	8	6.4	0
2500	1	8	6.4	0
2500	1	8	6.4	105
2500	1	8	5.4	0
2500	1	8	4.6	0
2500	1	8	5.4	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	6.2	0
2500	1	8	5	0
2500	1	8	4.6	0
2500	1	12	6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	6	3.6	0
2500	1	8	4.8	0
2500	1	8	4.8	0
2500	1	8	5	0
2500	1	8	5.7	0
2500	1	8	4.2	0
2500	1	8	4.2	0
2500	1	8	4	0
2500	1	8	4.4	102
2500	1	8	4.4	0
2500	1	8	4.4	0
2500	1	8	4.4	97
2500	1	8	4.4	0
2500	1	8	4.4	0
2500	1	8	6.2	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	6.4	106
2500	1	8	6.4	0
2500	1	8	6.4	0
2500	1	8	6.4	105
2500	1	8	5.4	0
2500	1	8	4.6	0
2500	1	8	5.4	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	5.3	0
2500	1	8	6.2	0
2500	1	8	5	0
2500	1	8	4.6	0
2500	1	8	3.8	0
2500	1	8	5.5	100
2500	1	12	6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	6	3.8	0
2500	1	6	3.6	0
2500	1	8	4.8	0
2500	1	8	4.8	0
2500	1	8	5	0
2500	1	8	5	0
2500	1	8	5.7	0
2500	1	12	6	83
2500	1	12	6.3	107
2500	1	8	4.2	0
2500	1	8	4.2	0
2500	1	8	4	0
2500	1	8	4	0
2500	1	8	4	0
2500	1	8	4.4	102
2500	1	8	4.4	0
2500	1	8	4.4	0
2500	1	8	4.4	97
2500	1	8	4.4	0
2500	1	8	4.4	0
2500	1	8	6.2	112
2500	1	8	6.2	112
2500	1	8	6.4	0
2500	1	8	6.4	0
2500	1	8	5	0
2500	1	8	4.6	0
2500	1	8	3.8	0
2500	1	12	6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	8	5.6	0
2500	1	6	3.8	0
2500	1	8	4.8	0
2500	1	8	5.7	0
2500	1	12	6	83
2500	1	12	6.3	107
2500	1	8	4	0
2500	1	8	4	0
2500	1	8	4.4	102
2500	1	8	4.4	0
2500	1	8	4.4	0
2500	1	8	4.4	97
2500	1	8	4.4	0
2500	1	8	4.4	0
2500	1	8	6.2	97
2500	1	8	6.4	0
2500	1	8	6.4	0
2500	1	10	5.2	0
2500	1	8	4.6	0
2500	1	8	3.8	114
2500	1	12	6	0
2500	1	6	3.8	0
2500	1	6	4	0
2500	1	8	4.8	0
2500	1	8	4.8	0
2500	1	8	5	0
2500	1	8	5.7	0
2500	1	12	6	83
2500	1	10	5.2	0
2500	1	10	5.2	0
2500	1	8	4	0
2500	1	8	4	0
2500	1	8	4.4	0
2500	1	8	4.4	0
2500	1	8	4.4	97
2500	1	8	4.4	0
2500	1	8	4.4	0
2500	1	8	6.2	97
2500	1	8	6.2	112
2500	1	8	6.4	0
2500	1	8	6.4	0
2500	1	10	5.2	0
2500	1	10	5.2	0
2500	1	8	3.8	114
2500	1	8	5.5	0
2500	1	8	4.8	0
2500	1	8	4.8	0
2500	1	8	5	0
2500	1	8	5.7	0
2500	1	8	5.7	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	6	2.4	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.2	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	6.5	0
2400	1	8	5.4	0
2400	1	8	5.4	0
2400	1	8	5.2	0
2400	1	8	5.2	0
2400	1	8	5.2	0
2400	1	8	5.4	0
2400	1	8	5.4	0
2400	1	8	5.7	0
2400	1	8	4.6	0
2400	1	8	5.7	0
2400	1	8	5.7	0
2400	1	8	5.7	0
2400	1	8	4.6	0
2400	1	8	5.7	0
2400	1	8	5.7	0
2400	1	8	5.7	0
2400	1	8	5.7	0
2400	1	8	5.7	0
2400	1	8	4.6	0
2400	1	8	5.7	0
2400	1	8	5.7	0
2400	1	8	5.7	0
2400	1	8	5.7	0
2400	1	8	5.7	0
2350	1	8	5	110
2350	1	8	5	113
2350	1	6	3.8	0
2350	1	6	4.1	0
2350	1	6	4.1	0
2350	1	6	3.8	0
2350	1	6	4.1	0
2350	1	6	4.1	0
2350	1	6	4.1	0
2350	1	8	5	0
2350	1	6	4.1	0
2350	1	8	5	0
2350	1	6	4.1	0
2350	1	6	4.1	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5	110
2350	1	8	5.7	0
2350	1	8	5.7	0
2350	1	8	5.7	0
2350	1	8	5.7	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	6	4.1	0
2350	1	6	4.1	0
2350	1	8	5	0
2350	1	6	4.1	0
2350	1	8	5	0
2350	1	6	4.1	0
2350	1	6	4.1	0
2350	1	6	4.1	0
2350	1	8	5	0
2350	1	4	2	0
2350	1	8	5.2	99
2350	1	8	5.2	99
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	8	5.2	99
2350	1	8	5.2	99
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	8	5	0
2350	1	6	4.9	0
2350	1	8	5	0
2350	1	8	5	111
2350	1	8	5	112
2350	1	8	5	0
2350	1	6	2.8	0
2350	1	6	4.1	0
2350	1	8	5	0
2350	1	6	4.1	0
2350	1	8	5	0
2350	1	6	4.1	0
2350	1	6	4.1	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	6	4.1	0
2350	1	4	2	0
2350	1	6	4.1	0
2350	1	6	4.1	0
2350	1	8	5	0
2350	1	6	4.1	0
2350	1	8	5	0
2350	1	6	4.1	0
2350	1	6	4.1	0
2350	1	6	4.2	88
2350	1	6	4.2	88
2350	1	6	4.2	0
2350	1	6	4.2	0
2350	1	8	5	116
2350	1	8	3.8	94
2350	1	8	3.8	94
2350	1	8	3.8	0
2350	1	8	3.8	0
2350	1	8	5	0
2350	1	8	5	111
2350	1	8	5	112
2350	1	4	2.6	0
2350	1	4	2.6	0
2350	1	8	5	110
2350	1	6	4.1	0
2350	1	6	4.1	0
2350	1	8	5.2	99
2350	1	8	5.2	99
2350	1	8	5	101
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5	110
2350	1	8	4.7	0
2350	1	8	4.7	0
2350	1	8	4.7	0
2350	1	8	4.7	0
2350	1	4	2.4	0
2350	1	4	2.4	0
2350	1	4	1.9	0
2350	1	4	1.9	0
2350	1	6	3.8	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	4	2.6	0
2350	1	4	2.6	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	6	4.9	0
2350	1	6	2.8	0
2350	1	6	2.8	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	6	4.2	88
2350	1	6	2.8	0
2350	1	6	2.8	0
2350	1	6	4.2	0
2350	1	6	4.2	0
2350	1	6	4.2	0
2350	1	6	4.2	0
2350	1	8	3.8	94
2350	1	8	3.8	0
2350	1	4	2.6	0
2350	1	4	2.6	0
2350	1	4	2.6	0
2350	1	4	2.1	90
2350	1	4	2.6	0
2350	1	4	2.6	0
2350	1	4	2.4	0
2350	1	6	2.8	0
2350	1	6	2.8	0
2350	1	4	1.9	0
2350	1	6	3.4	94
2350	1	6	3.8	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	4	2.6	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	8	5.2	100
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	8	5	0
2350	1	6	4.9	0
2350	1	8	5	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.2	88
2350	1	6	4.2	0
2350	1	6	4.2	0
2350	1	6	4.2	0
2350	1	6	4.2	0
2350	1	6	3	93
2350	1	4	2.6	0
2350	1	4	2.2	90
2350	1	4	2.2	80
2350	1	4	2.6	0
2350	1	8	5.2	100
2350	1	6	2.8	0
2350	1	6	2.8	90
2350	1	6	2.8	93
2350	1	6	3	0
2350	1	6	2.8	0
2350	1	6	2.8	0
2350	1	4	2.1	0
2350	1	6	3	0
2350	1	6	3.4	94
2350	1	6	3.4	94
2350	1	6	3.8	0
2350	1	8	5.7	110
2350	1	8	5.7	110
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	4	2.6	0
2350	1	4	2.6	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	6	3.7	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	8	5	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.2	88
2350	1	6	4.2	0
2350	1	6	4.2	0
2350	1	6	4.2	0
2350	1	4	2.6	0
2350	1	6	2.6	84
2350	1	6	3	93
2350	1	4	2.6	0
2350	1	4	2.6	0
2350	1	6	3	0
2350	1	4	2.1	90
2350	1	4	2.1	80
2350	1	6	3.2	0
2350	1	4	2.4	0
2350	1	6	2.8	90
2350	1	6	2.8	93
2350	1	6	3	0
2350	1	6	3	0
2350	1	6	3	0
2350	1	6	3	0
2350	1	4	2.1	0
2350	1	8	4.9	0
2350	1	4	2.3	81
2350	1	4	2.3	81
2350	1	6	3.4	0
2350	1	6	3.4	100
2350	1	8	5.7	110
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	8	5.7	0
2350	1	8	5.7	0
2350	1	8	5.7	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	4	2.6	0
2350	1	4	2.6	0
2350	1	8	5.2	99
2350	1	6	3.9	0
2350	1	6	3.9	0
2350	1	6	3.9	0
2350	1	6	3.9	0
2350	1	6	3.9	0
2350	1	6	3.9	0
2350	1	6	3.9	0
2350	1	6	3.9	0
2350	1	6	3.9	0
2350	1	6	3.9	0
2350	1	6	3.9	0
2350	1	6	3.9	0
2350	1	8	5.2	99
2350	1	4	2.6	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	4	2.6	0
2350	1	4	2.6	0
2350	1	6	3	100
2350	1	6	4.2	0
2350	1	4	2.2	0
2350	1	6	2.6	93
2350	1	6	3	0
2350	1	6	3	93
2350	1	6	3	93
2350	1	4	2.6	0
2350	1	4	2.6	0
2350	1	4	2.6	0
2350	1	6	3	0
2350	1	4	2.1	93
2350	1	6	2.9	93
2350	1	6	2.9	93
2350	1	4	2.1	93
2350	1	8	5.2	99
2350	1	8	5.7	0
2350	1	8	5	0
2350	1	6	3.2	0
2350	1	6	3	0
2350	1	6	2.8	90
2350	1	6	3	0
2350	1	6	3	0
2350	1	6	3	0
2350	1	6	3	0
2350	1	6	3	0
2350	1	4	2.1	0
2350	1	6	3.4	91
2350	1	6	3.4	0
2350	1	6	3.4	101
2350	1	6	3.4	105
2350	1	4	2.3	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	8	5	0
2350	1	8	5.7	110
2350	1	8	5.7	0
2350	1	8	5.7	0
2350	1	8	5.7	0
2350	1	8	5.7	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	4	2.6	0
2350	1	4	2.6	0
2350	1	4	2.5	95
2350	1	4	2.5	0
2350	1	4	2.2	0
2350	1	6	3.9	0
2350	1	6	3.9	0
2350	1	4	2.5	0
2350	1	6	3.9	0
2350	1	6	3.9	0
2350	1	6	3.9	0
2350	1	6	3.9	0
2350	1	4	2.5	0
2350	1	6	3	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	4.9	0
2350	1	6	3.8	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	4	2.6	0
2350	1	4	2.6	0
2350	1	6	2.8	0
2350	1	6	3.6	93
2350	1	6	4	0
2350	1	6	3	0
2350	1	6	3	93
2350	1	6	3	112
2350	1	6	3.8	0
2350	1	6	3	0
2350	1	4	2.6	0
2350	1	4	2.6	0
2350	1	6	3	0
2350	1	6	3	0
2350	1	6	3	0
2350	1	6	3	0
2350	1	4	2.1	93
2350	1	6	2.9	93
2350	1	6	2.9	93
2350	1	4	2.1	93
2350	1	4	2.5	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	8	5	0
2350	1	4	2.7	0
2350	1	6	3.2	0
2350	1	4	3	0
2350	1	6	3	0
2350	1	6	3	0
2350	1	6	3	0
2350	1	6	3	0
2350	1	6	3	0
2350	1	4	2.1	0
2350	1	8	3.6	94
2350	1	4	2.3	0
2350	1	8	5.7	110
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5	0
2350	1	8	5.7	110
2350	1	8	5.7	0
2350	1	6	4.3	0
2350	1	8	5	0
2350	1	8	5.7	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	6	4.3	0
2350	1	4	2.5	89
2350	1	4	2.5	0
2350	1	6	3	0
2350	1	4	2.2	0
